Restaurant ID,Restaurant Name,City,Address,Locality Verbose,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has Table booking,Has Online delivery,Price_range,Aggregate_rating,Rating text,Votes
3172,McDonald's,New Delhi,"F-14 & 15, Model Town 2, New Delhi","Model Town 2, New Delhi",77.1901224,28.7059465,"Fast Food, Burger",500,0,1,2,3.6,Good,122
3173,Pizza Station,New Delhi,"Opposite Main Gate Shalimar Park, Model Town 2, New Delhi","Model Town 2, New Delhi",77.1908398,28.7072177,Pizza,300,0,0,1,3.5,Good,20
3174,Puri Bakers,New Delhi,"F-14/17, Model Town 2, New Delhi","Model Town 2, New Delhi",77.1906614,28.7059982,"Bakery, Fast Food",300,0,0,1,3.7,Good,128
3175,JAIL - Behind The Bar,New Delhi,"B-8, Model Town 2, New Delhi","Model Town 2, New Delhi",77.1900774,28.705002,"North Indian, Chinese, Continental, Italian",1600,1,1,3,4.1,Very Good,155
3176,Curry Shurry,New Delhi,"G-4, Main Market, Opposite ICICI Bank, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1843721,28.7070075,"North Indian, Mughlai",600,0,1,2,3.3,Average,28
3177,Frontier,New Delhi,"D-2/15, Shopping Zone, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1854054,28.7094795,Bakery,200,0,0,1,3.2,Average,15
3178,Hari Om Bhojnalaya,New Delhi,"C-1, Opposite HDFC Bank, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1847764,28.7084342,North Indian,400,0,0,1,3.2,Average,21
3179,Nirmal's,New Delhi,"Opposite NIIT, D Park, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1853155,28.7092918,Chinese,400,0,0,1,2.7,Average,9
3180,Sardar A Pure Meat Shop,New Delhi,"G-8, Shop 6, Near Punjab National Bank, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1845518,28.7077411,"Raw Meats, Fast Food, North Indian",150,0,0,1,2.8,Average,13
3181,The Dragon Hucks,New Delhi,"D-2/12, Main Market, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1853155,28.7092918,Chinese,800,1,0,2,3.3,Average,97
3182,Green Chick Chop,New Delhi,"G-4, Main Market, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1843721,28.7070075,"Raw Meats, North Indian, Fast Food",350,0,0,1,3.5,Good,38
3183,New Arjun Bombay Pav Bhaji,New Delhi,"D-2, Model Town 3, New Delhi","Model Town 3, New Delhi",77.1849561,28.7084514,Street Food,250,0,0,1,3.8,Good,234
3184,Madaari,New Delhi,"G-1, Near Azadpur Metro Station, Model Town 3, New Delhi","Model Town 3, New Delhi",77.18417834,28.70696168,"North Indian, Chinese, Continental, Italian",1200,1,0,3,4.3,Very Good,113
3185,Amritsari Express,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467199,28.656862,North Indian,400,0,0,1,3.4,Average,33
3186,Barista,New Delhi,"Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467244,28.657132,Cafe,650,0,0,2,3.1,Average,18
3187,Baskin Robbins,New Delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1466016,28.6569524,Ice Cream,300,0,0,1,3.1,Average,6
3188,BikaNo's Chat Cafe,New Delhi,"Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467395,28.6568605,"Street Food, South Indian, Chinese",500,0,0,2,2.7,Average,31
3189,Burger Singh,New Delhi,"Kitchen 6B, DEL 15 Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1471307,28.6571714,"Burger, Fast Food",500,0,1,2,3.3,Average,19
3190,Cafe Grub,New Delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1466243,28.6567691,"Chinese, Fast Food",300,0,0,1,3.2,Average,13
3191,Chicago Pizza,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467447,28.6568454,Pizza,800,0,0,2,2.9,Average,48
3192,Cocoberry,New Delhi,"67, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.146731,28.656802,Desserts,300,0,0,1,3.1,Average,25
3193,Dosa Plaza,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467418,28.6568816,South Indian,400,0,0,1,3.2,Average,13
3194,Karim's,New Delhi,"67, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1468835,28.6567624,"North Indian, Mughlai",700,0,0,2,3.3,Average,79
3195,Kebab Xpress,New Delhi,"2nd Floor, Del15 Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467374,28.6568545,"North Indian, Mughlai",600,0,0,2,3.2,Average,32
3196,Keventers,New Delhi,"Food Court, Moments Mall, Patel Road, Near Kirti Nagar Metro Station, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467208,28.6568576,Beverages,400,0,0,1,3.3,Average,11
3197,KFC,New Delhi,"12 & 13, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467938,28.6571438,"American, Fast Food",500,0,1,2,2.6,Average,87
3198,Paranthas 21,New Delhi,"Food Court, Second Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1468714,28.6568519,"North Indian, Street Food",350,0,0,1,3.3,Average,28
3199,Subway,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.146751,28.6570013,"American, Fast Food, Salad, Healthy Food",500,0,1,2,2.6,Average,69
3200,Wow! Momo,New Delhi,"Shop 167, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1469278,28.6571824,"Tibetan, Chinese",350,0,0,1,3.2,Average,41
3201,Berco's,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1467263,28.6568579,"Chinese, Thai",1100,0,1,3,3.5,Good,120
3202,Dunkin' Donuts,New Delhi,"14, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.146741,28.6568576,"Burger, Desserts, Fast Food",600,0,0,2,3.5,Good,107
3203,Giani's,New Delhi,"2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.146642,28.6568212,"Ice Cream, Desserts",400,0,0,1,3.5,Good,33
3204,The Beer Cafe,New Delhi,"218 & 219, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1466576,28.6570681,"Finger Food, North Indian",1200,1,0,3,3.8,Good,371
3205,Basil Tree,New Delhi,"223, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1469965,28.656931,"North Indian, Italian, Chinese",1000,1,1,3,2.4,Poor,96
3206,Chaayos,New Delhi,"Ground Floor, Moments Mall, Patel Road, Next to Kirti Nagar Metro Station, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.146758,28.6569808,"Cafe, Tea",400,0,0,1,4.1,Very Good,60
3207,QD's Restaurant,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar, New Delhi",77.1468497,28.6571509,"Chinese, North Indian, Fast Food, Italian",800,0,1,2,4.1,Very Good,137
3208,Ada e Handi Restaurant,New Delhi,"141, South Moti Bagh Market, Moti Bagh, New Delhi","Moti Bagh, New Delhi",77.1701749,28.5796973,"Mughlai, North Indian, Chinese",700,0,1,2,2.6,Average,34
3209,Darjeeling Momos,New Delhi,"155, Near Sadhu Vaswani School, South Moti Bagh, Moti Bagh, New Delhi","Moti Bagh, New Delhi",77.1706691,28.5799686,"Chinese, Fast Food",250,0,0,1,2.9,Average,22
3210,Ingredients,New Delhi,"Shop 4, Moti Bagh, New Delhi","Moti Bagh, New Delhi",77.18306556,28.57900639,North Indian,750,1,1,2,3.3,Average,27
3211,Al Quresh,New Delhi,"16No, South Moti Bagh Market, Moti Bagh, New Delhi","Moti Bagh, New Delhi",77.1702647,28.5799748,"North Indian, Mughlai",600,0,0,2,3.6,Good,62
3212,Angels in my Kitchen,New Delhi,"Shop 139, South Moti Bagh Market, Opposite Anand Niketan, Moti Bagh, New Delhi","Moti Bagh, New Delhi",77.1701299,28.5795586,"Bakery, Desserts, Fast Food",350,0,1,1,3.5,Good,57
3213,Aapki Rasoi,New Delhi,"5, DLF, Industrial Area, Near Metro Station, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1420513,28.6575224,North Indian,300,0,0,1,3.1,Average,15
3214,Bats On Delivery,New Delhi,"DLF Industrial Area, Near Moti Nagar Metro Station, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1408316,28.6595295,"North Indian, Fast Food",700,0,0,2,3.1,Average,17
3215,Bimbo Cakes,New Delhi,"Moti Nagar, New Delhi","Moti Nagar, New Delhi",0,0,Bakery,400,0,0,1,3.2,Average,10
3216,Burger Bros,New Delhi,"Shop 1/2No, Sabji Market, Near Metro Station, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.142103,28.6581968,"Fast Food, Burger",300,0,0,1,3.1,Average,21
3217,Chinese Food Corner,New Delhi,"5/29, Opposite Community Centre, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1397456,28.6590321,"Chinese, North Indian",500,0,0,2,2.5,Average,20
3218,CL Snacks,New Delhi,"A-12/15, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1399797,28.6567779,Street Food,150,0,0,1,3.1,Average,7
3219,Kapoor's Sanjha Chulha,New Delhi,"16/9, Near Sudershan Park Pul, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1401443,28.6578471,"North Indian, Mughlai",500,0,0,2,3,Average,5
3220,King's,New Delhi,"4 DLF, Industrial Area, Near Moti Nagar Metro Station, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.14251,28.6576259,Ice Cream,150,0,0,1,3.2,Average,7
3221,Kumar Hotel,New Delhi,"Opposite Fun Cinema, Near Metro Station, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1395053,28.6567194,"North Indian, Mughlai",700,0,0,2,3.4,Average,57
3222,Kumar Pastry Shop,New Delhi,"6/33, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1414135,28.658983,"Bakery, Fast Food",300,0,0,1,3.2,Average,31
3223,Midnight Adda,New Delhi,"East Punjabi Bagh, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.139708,28.6594663,North Indian,600,0,0,2,3,Average,6
3224,Mughlaai Daawat,New Delhi,"H 2, Bali Nagar, Ramesh Nagar, Near, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1414048,28.6617937,"North Indian, Mughlai, Fast Food",550,0,0,2,2.9,Average,8
3225,Pindiwala,New Delhi,"Shop 72, DLF Industrial Area, Moti Nagar, New Delhi","Moti Nagar, New Delhi",0,0,Mughlai,500,0,0,2,3,Average,4
3226,Pipes & Hipes,New Delhi,"Shop 29, 1st Floor, Opposite Metro Pillar 3No1, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1433724,28.6588206,"North Indian, Chinese, Fast Food",900,1,0,2,3,Average,8
3227,Sai Rasoi,New Delhi,"Shop 1, D-1, Moti Nagar, New Delhi","Moti Nagar, New Delhi",0,0,"Chinese, North Indian",500,0,0,2,3.1,Average,9
3228,Snaxpress Tastes & Cakes,New Delhi,"2/49, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1399344,28.6577012,"Bakery, Desserts",200,0,0,1,2.9,Average,5
3229,Veggie Adda,New Delhi,"8/2No, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1398511,28.6590028,"North Indian, Fast Food",400,0,1,1,3.4,Average,25
3230,C L Corner,New Delhi,"A-12/18, Near Fun Cinema, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1399823,28.6566565,Street Food,100,0,1,1,3.8,Good,85
3231,Chin 1No,New Delhi,"C-111, New Moti Nagar, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1411461,28.6570966,"North Indian, Chinese",500,0,0,2,3.5,Good,53
3232,Kati Roll Cottage,New Delhi,"Shop 3, C-1No3, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1409215,28.6594485,Fast Food,200,0,1,1,3.7,Good,39
3233,Kings Kulfi,New Delhi,"Main Road, Below Metro Station, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1424685,28.6576448,Ice Cream,150,0,0,1,3.7,Good,39
3234,Paramjeet Machi Wala,New Delhi,"WZ-1, Opposite Metro Station, Basai Darapur Road, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1396116,28.6562368,"Seafood, North Indian",700,0,0,2,3.6,Good,99
3235,Rajan Corner,New Delhi,"6/27, Moti Nagar, New Delhi","Moti Nagar, New Delhi",77.1414608,28.6587838,South Indian,400,0,0,1,3.6,Good,20
3236,34 Parkstreet Lane,New Delhi,"Shop 7, Mukherjee Tower, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2152884,28.7112918,Fast Food,200,0,0,1,2.9,Average,4
3237,Bhikaram Bhujawala,New Delhi,"1995, Main Road, Near Nulife Hospital, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2086741,28.7006026,Mithai,100,0,0,1,3,Average,5
3238,Chawla The Pastry Palace,New Delhi,"Ground Floor, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2190493,28.7094307,Bakery,200,0,0,1,2.9,Average,5
3239,Food Box,New Delhi,"House 7No, Shop 2, Indra Vihar, Opposite International Girls Hostel, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2121775,28.7064006,Fast Food,300,0,0,1,3,Average,4
3240,Foody Box,New Delhi,"Shop 2, Indra Vihar, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2137611,28.70477557,"North Indian, Chinese",300,0,0,1,3.1,Average,8
3241,Giani,New Delhi,"265, Main Road, Hakikat Nagar, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2081351,28.699566,"Ice Cream, Desserts",300,0,0,1,3.1,Average,9
3242,Green Chick Chop,New Delhi,"A-18, Plot 2, Young Chamber Commercial Complex, Behind Batra Cinema, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2160401,28.7117849,"Raw Meats, North Indian, Fast Food",350,0,0,1,3.1,Average,14
3243,Heaven's Shawarma,New Delhi,"B12, Near Batra Cinema, Main Road, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",0,0,Lebanese,200,0,0,1,3,Average,6
3244,Hyderabad Spl. Chicken Biryani Point,New Delhi,"Batra Cinema Complex, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2151578,28.7105973,Mughlai,350,0,0,1,3,Average,4
3245,Keshar,New Delhi,"516, Parmanand Colony, Near Dusshera Ground, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2118241,28.7102543,"North Indian, South Indian, Chinese",400,0,0,1,3,Average,4
3246,Madras Cafe,New Delhi,"Shop 4, 265 Main Road, Hakikat Nagar, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2083401,28.6995605,"South Indian, Chinese",450,0,0,1,2.7,Average,11
3247,Milan Chole Bhature,New Delhi,"1341, Near Batra Cinema, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.215591,28.7129957,Street Food,100,0,0,1,3.1,Average,12
3248,New Laxmi Sweets,New Delhi,"Opposite Batra Hospital, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2146979,28.7110956,"South Indian, Chinese, Fast Food, Mithai",200,0,0,1,2.8,Average,11
3249,Pasta Hub,New Delhi,"1341, Batra Complex, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2156863,28.7123548,Fast Food,250,0,0,1,3.1,Average,7
3250,Patna Roll Center,New Delhi,"7, Mukherjee Tower, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2151419,28.7111617,Fast Food,200,0,0,1,3.1,Average,10
3251,Refuel,New Delhi,"Main Road, Indira Vihar, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2123452,28.7064044,Beverages,150,0,0,1,3.1,Average,6
3252,Saara Veg,New Delhi,"A-19, Commercial Complex, Behind Batra Cinema, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2163058,28.7115878,"North Indian, Chinese",400,0,0,1,3,Average,4
3253,SGF - Spice Grill Flame,New Delhi,"Bhai Parmanand Colony, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2077758,28.7103677,"North Indian, Chinese",500,0,0,2,3.1,Average,8
3254,Shivam Corner,New Delhi,"7, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2144524,28.7108844,North Indian,100,0,0,1,3,Average,14
3255,Swad Mubarak,New Delhi,"Opposite ICICI Bank, Main Road, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2155461,28.7125884,North Indian,200,0,0,1,3,Average,11
3256,The Little Fork,New Delhi,"1412, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2162337,28.7135608,"Chinese, North Indian",700,0,1,2,3.1,Average,5
3257,The Metro Fast Food,New Delhi,"Next to Signature View Apartments, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2137944,28.7091523,Chinese,250,0,1,1,2.6,Average,6
3258,Tibet Kujing,New Delhi,"165, Block C, Ground Floor, Gandhi Vihar, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.2120877,28.7054069,"Chinese, Tibetan",400,0,0,1,2.9,Average,11
3259,Yummy Adda,New Delhi,"1333, Near Batra Cinema, Mukherjee Nagar, New Delhi","Mukherjee Nagar, New Delhi",77.21613,28.7120622,"North Indian, Mughlai",400,0,0,1,3.5,Good,14
3260,Asli Alam Muradabadi Biryani Centre,New Delhi,"2No8, Dr Kapoor Wali Gali, Munirka, New Delhi","Munirka, New Delhi",77.1715403,28.5581521,Biryani,250,0,0,1,2.8,Average,22
3261,Cafe Rasoi,New Delhi,"Shop 7&8, Rama Market, Munirka Village, Munirka, New Delhi","Munirka, New Delhi",77.1713073,28.5589002,North Indian,350,0,0,1,3.2,Average,11
3262,Chinese Food,New Delhi,"92/G1, Ground Floor, Outer Ring Road, Pratap Market, Munirka, New Delhi","Munirka, New Delhi",77.1742101,28.5568282,"Fast Food, Street Food, Chinese",250,0,0,1,2.9,Average,8
3263,Green Chick Chop,New Delhi,"Shop 9, Shopping Complex, DDA Marg, Near Canara Bank, Munirka, New Delhi","Munirka, New Delhi",77.1750799,28.5554352,"Raw Meats, North Indian, Fast Food",350,0,0,1,2.9,Average,10
3264,Hasty Tasty,New Delhi,"DDA Flats, Super Bazar, Munirka, New Delhi","Munirka, New Delhi",77.1759375,28.5550108,"Chinese, Fast Food",400,0,0,1,3.3,Average,86
3265,Hunter's Kitchen,New Delhi,"253, B-1, Ground Floor, Behind Multi Level Parking, Rama Market, Munirka Village, Munirka, New Delhi","Munirka, New Delhi",77.171471,28.5581944,"North Eastern, North Indian",1000,1,0,3,3,Average,6
3266,Manahang Restaurant,New Delhi,"23No-B, Munirka, New Delhi","Munirka, New Delhi",77.1710298,28.5569323,"Chinese, North Indian",500,0,0,2,3.2,Average,12
3267,Mezbaan Restaurant,New Delhi,"383/1-B, Mir Singh Complex, Munirka, New Delhi","Munirka, New Delhi",77.1744294,28.5557779,"North Indian, Mughlai, Chinese",600,0,1,2,3.4,Average,135
3268,Moon Light Sweets,New Delhi,"Shop 1-A, Shopping Centre 2, DDA Flats, Munirka, New Delhi","Munirka, New Delhi",77.173877,28.551484,"Mithai, Street Food",200,0,0,1,3.3,Average,16
3269,North East Castle,New Delhi,"Shop 7, Capital Court, Munirka, New Delhi","Munirka, New Delhi",77.1759362,28.5550022,Cafe,500,0,0,2,2.9,Average,4
3270,Pizza Point,New Delhi,"Baba Gang Nath Market, Munirka, New Delhi","Munirka, New Delhi",77.1720143,28.556519,"Fast Food, Pizza",350,0,0,1,2.9,Average,10
3271,Roll Point,New Delhi,"551, Munirka, New Delhi","Munirka, New Delhi",77.1716444,28.5568582,Fast Food,200,0,0,1,2.8,Average,7
3272,Sanjha Tandoor,New Delhi,"Shop 2, DDA Shopping Complex, Phase II, Munirka, New Delhi","Munirka, New Delhi",77.1760003,28.554897,"North Indian, Mughlai",700,0,0,2,2.8,Average,17
3273,Sayyam,New Delhi,"2No9-B, Baba Ganga Nath Market, Munirka, New Delhi","Munirka, New Delhi",77.1719392,28.5563417,Chinese,250,0,0,1,2.7,Average,16
3274,Shiv Bhojnalaya,New Delhi,"92-G/1, Partap Market, Munirka, New Delhi","Munirka, New Delhi",77.1741505,28.5568492,"South Indian, North Indian, Fast Food",250,0,0,1,2.8,Average,12
3275,Subway,New Delhi,"25No-B/2, Opposite Vasant Vihar Bus Depot, Munirka, New Delhi","Munirka, New Delhi",77.1707693,28.5586338,"American, Fast Food, Salad, Healthy Food",500,0,1,2,3.4,Average,78
3276,Take Away,New Delhi,"551-A, Munirka, New Delhi","Munirka, New Delhi",77.1717215,28.556875,Chinese,400,0,0,1,2.9,Average,20
3277,Vedanta's,New Delhi,"2No9-B/3, SS Rathi Complex, BGN Market, Munirka, New Delhi","Munirka, New Delhi",77.1718939,28.5563192,"North Indian, Chinese",650,0,0,2,2.7,Average,66
3278,Asian Chopstick,New Delhi,"Shop 2, 352-D, Gym Building, Munirka, New Delhi","Munirka, New Delhi",77.1686131,28.553128,"Chinese, Thai",400,0,0,1,3.5,Good,27
3279,Chinese Delights,New Delhi,"12, DDA Commercial Complex, Munirka, New Delhi","Munirka, New Delhi",77.175016,28.5556707,"Chinese, North Indian",400,0,1,1,3.5,Good,21
3280,Dezertfox,New Delhi,"Ko352/E15,  Village, Munirka, New Delhi","Munirka, New Delhi",77.1682791,28.5532273,"Bakery, Desserts",550,0,1,2,3.7,Good,21
3281,Anupam Restaurant,New Delhi,"2No5-F, Main Road, Furniture Market, Munirka, New Delhi","Munirka, New Delhi",77.1732311,28.5581547,"North Indian, Chinese",500,0,1,2,2.3,Poor,32
3282,Bobby Di Punjabi Rasoi,New Delhi,"22, Near Health Centre, Najafgarh, New Delhi","Najafgarh, New Delhi",76.9857462,28.6134511,North Indian,150,0,0,1,2.9,Average,4
3283,Agarwal Sweets,New Delhi,"Near PVR Cinema, Community Center, Naraina, New Delhi","Naraina, New Delhi",77.1384794,28.6321812,Mithai,150,0,0,1,3,Average,8
3284,Aurangzeb Rd,New Delhi,"C 126, 2nd Floor, Phase 1, Naraina, New Delhi","Naraina, New Delhi",77.136724,28.6282528,"North Indian, Mughlai",500,0,1,2,3.4,Average,23
3285,Bengali Sweet Corner,New Delhi,"3, Near PVR Cinema, Community Center, Naraina, New Delhi","Naraina, New Delhi",77.1384323,28.6324507,"South Indian, Street Food, Desserts",200,0,0,1,3,Average,7
3286,Cafe Coffee Day,New Delhi,"Ground Floor, Community Centre, Naraina, New Delhi","Naraina, New Delhi",77.1367966,28.6287097,Cafe,450,0,0,1,2.6,Average,23
3287,Chinese K. Food,New Delhi,"ER - No9, Near Reliance Fresh, Inderpuri, Naraina, New Delhi","Naraina, New Delhi",77.1462701,28.6276292,Chinese,300,0,0,1,2.9,Average,4
3288,Chocowell,New Delhi,"E 42, Naraina Vihar, New Delhi, Naraina, New Delhi","Naraina, New Delhi",77.137174,28.628999,"Desserts, Bakery",150,0,0,1,3.2,Average,15
3289,Choice,New Delhi,"Shop 1, Block CB-369, Ring Road Naraina, Naraina, New Delhi","Naraina, New Delhi",77.1341651,28.6256939,"South Indian, North Indian",500,0,0,2,3,Average,4
3290,Desi Street,New Delhi,"C-1C, Part-B, Naraina Ring Road, Near Kali Mata Mandir, Naraina, New Delhi","Naraina, New Delhi",77.1354441,28.6233571,"North Indian, South Indian, Chinese",350,0,0,1,3.1,Average,13
